peak_id	chromosome	start	end	strand
57169	chr2	79757072	79757472	*
57170	chr2	79774420	79774820	*
57171	chr2	79856885	79857285	*
57172	chr2	79865258	79865658	*
57173	chr2	79966701	79967101	*
57174	chr2	80025126	80025526	*
57175	chr2	80065120	80065520	*
57176	chr2	80080403	80080803	*
57177	chr2	80168104	80168504	*
57178	chr2	80266934	80267334	*
57179	chr2	80275087	80275487	*
57180	chr2	80298337	80298737	*
57181	chr2	80300720	80301120	*
57182	chr2	80315313	80315713	*
57183	chr2	80343202	80343602	*
57184	chr2	80356961	80357361	*
57185	chr2	80447045	80447445	*
57186	chr2	80524276	80524676	*
57187	chr2	80581019	80581419	*
57188	chr2	80617028	80617428	*
57189	chr2	80636481	80636881	*
57190	chr2	80638627	80639027	*
57191	chr2	80707756	80708156	*
57192	chr2	82409068	82409468	*
57193	chr2	82529254	82529654	*
57194	chr2	83625672	83626072	*
57195	chr2	83644284	83644684	*
57196	chr2	83673077	83673477	*
57197	chr2	83676462	83676862	*
57198	chr2	83682647	83683047	*
57199	chr2	83689359	83689759	*
57200	chr2	83699310	83699710	*
57201	chr2	83700986	83701386	*
57202	chr2	83705772	83706172	*
57203	chr2	83711803	83712203	*
57204	chr2	83714701	83715101	*
57205	chr2	83721807	83722207	*
57206	chr2	83724221	83724621	*
57207	chr2	83728639	83729039	*
57208	chr2	83739693	83740093	*
57209	chr2	83742196	83742596	*
57210	chr2	83744323	83744723	*
57211	chr2	83754309	83754709	*
57212	chr2	83758640	83759040	*
57213	chr2	83766914	83767314	*
57214	chr2	83768680	83769080	*
57215	chr2	83771380	83771780	*
57216	chr2	83774367	83774767	*
57217	chr2	83809586	83809986	*
57218	chr2	83812471	83812871	*
57219	chr2	83898455	83898855	*
57220	chr2	83929435	83929835	*
57221	chr2	84009831	84010231	*
57222	chr2	84018297	84018697	*
57223	chr2	84019968	84020368	*
57224	chr2	84022776	84023176	*
57225	chr2	84025226	84025626	*
57226	chr2	84037346	84037746	*
57227	chr2	84048766	84049166	*
57228	chr2	84059256	84059656	*
57229	chr2	84064379	84064779	*
57230	chr2	84094760	84095160	*
57231	chr2	84100577	84100977	*
57232	chr2	84113553	84113953	*
57233	chr2	84183696	84184096	*
57234	chr2	84217147	84217547	*
57235	chr2	84221992	84222392	*
57236	chr2	84246559	84246959	*
57237	chr2	84248164	84248564	*
57238	chr2	84252080	84252480	*
57239	chr2	84255039	84255439	*
57240	chr2	84266831	84267231	*
57241	chr2	84328552	84328952	*
57242	chr2	84355273	84355673	*
57243	chr2	84358671	84359071	*
57244	chr2	84362955	84363355	*
57245	chr2	84381977	84382377	*
57246	chr2	84383826	84384226	*
57247	chr2	84393243	84393643	*
57248	chr2	84404837	84405237	*
57249	chr2	84425097	84425497	*
57250	chr2	84455173	84455573	*
57251	chr2	84459938	84460338	*
57252	chr2	84467370	84467770	*
57253	chr2	84476576	84476976	*
57254	chr2	84479032	84479432	*
57255	chr2	84481882	84482282	*
57256	chr2	84487770	84488170	*
57257	chr2	84494002	84494402	*
57258	chr2	84504285	84504685	*
57259	chr2	84511521	84511921	*
57260	chr2	84524007	84524407	*
57261	chr2	84529180	84529580	*
57262	chr2	84531272	84531672	*
57263	chr2	84537963	84538363	*
57264	chr2	84541455	84541855	*
57265	chr2	84549625	84550025	*
57266	chr2	84555509	84555909	*
57267	chr2	84556909	84557309	*
57268	chr2	84560529	84560929	*
57269	chr2	84562166	84562566	*
57270	chr2	84589167	84589567	*
57271	chr2	84592824	84593224	*
57272	chr2	84600955	84601355	*
57273	chr2	84619014	84619414	*
57274	chr2	84623775	84624175	*
57275	chr2	84635624	84636024	*
57276	chr2	84638457	84638857	*
57277	chr2	84650552	84650952	*
57278	chr2	84655838	84656238	*
57279	chr2	84660251	84660651	*
57280	chr2	84670584	84670984	*
57281	chr2	84678113	84678513	*
57282	chr2	84705438	84705838	*
57283	chr2	84715129	84715529	*
57284	chr2	84727300	84727700	*
57285	chr2	84733803	84734203	*
57286	chr2	84739348	84739748	*
57287	chr2	84743564	84743964	*
57288	chr2	84754598	84754998	*
57289	chr2	84758730	84759130	*
57290	chr2	84759969	84760369	*
57291	chr2	84770474	84770874	*
57292	chr2	84783850	84784250	*
57293	chr2	84793891	84794291	*
57294	chr2	84798861	84799261	*
57295	chr2	84810880	84811280	*
57296	chr2	84819879	84820279	*
57297	chr2	84826736	84827136	*
57298	chr2	84831645	84832045	*
57299	chr2	84840412	84840812	*
57300	chr2	84856613	84857013	*
57301	chr2	84862276	84862676	*
57302	chr2	84868642	84869042	*
57303	chr2	84872193	84872593	*
57304	chr2	84882569	84882969	*
57305	chr2	84889924	84890324	*
57306	chr2	84895512	84895912	*
57307	chr2	84930178	84930578	*
57308	chr2	84936410	84936810	*
57309	chr2	84938275	84938675	*
57310	chr2	84956319	84956719	*
57311	chr2	84961332	84961732	*
57312	chr2	84967341	84967741	*
57313	chr2	84987971	84988371	*
57314	chr2	84999481	84999881	*
57315	chr2	85001403	85001803	*
57316	chr2	85007723	85008123	*
57317	chr2	85021959	85022359	*
57318	chr2	85027251	85027651	*
57319	chr2	85031153	85031553	*
57320	chr2	85036941	85037341	*
57321	chr2	85047669	85048069	*
57322	chr2	85060709	85061109	*
57323	chr2	85072337	85072737	*
57324	chr2	85088806	85089206	*
57325	chr2	85123857	85124257	*
57326	chr2	85135090	85135490	*
57327	chr2	85137751	85138151	*
57328	chr2	85145263	85145663	*
57329	chr2	85148793	85149193	*
57330	chr2	85154211	85154611	*
57331	chr2	85156152	85156552	*
57332	chr2	85194063	85194463	*
57333	chr2	85195858	85196258	*
57334	chr2	85243190	85243590	*
57335	chr2	85958598	85958998	*
57336	chr2	86175454	86175854	*
57337	chr2	89196485	89196885	*
57338	chr2	89278011	89278411	*
57339	chr2	89810721	89811121	*
57340	chr2	90423422	90423822	*
57341	chr2	90437962	90438362	*
57342	chr2	90460193	90460593	*
57343	chr2	90463631	90464031	*
57344	chr2	90467159	90467559	*
57345	chr2	90470274	90470674	*
57346	chr2	90474972	90475372	*
57347	chr2	90478581	90478981	*
57348	chr2	90490003	90490403	*
57349	chr2	90496321	90496721	*
57350	chr2	90504764	90505164	*
57351	chr2	90514954	90515354	*
57352	chr2	90521893	90522293	*
57353	chr2	90535097	90535497	*
57354	chr2	90537395	90537795	*
57355	chr2	90542669	90543069	*
57356	chr2	90545234	90545634	*
57357	chr2	90547497	90547897	*
57358	chr2	90556913	90557313	*
57359	chr2	90558954	90559354	*
57360	chr2	90565679	90566079	*
57361	chr2	90567096	90567496	*
57362	chr2	90574171	90574571	*
57363	chr2	90578369	90578769	*
57364	chr2	90583574	90583974	*
57365	chr2	90589484	90589884	*
57366	chr2	90612181	90612581	*
57367	chr2	90625034	90625434	*
57368	chr2	90632341	90632741	*
57369	chr2	90635050	90635450	*
57370	chr2	90641379	90641779	*
57371	chr2	90649988	90650388	*
57372	chr2	90655475	90655875	*
57373	chr2	90667761	90668161	*
57374	chr2	90673312	90673712	*
57375	chr2	90679118	90679518	*
57376	chr2	90726439	90726839	*
57377	chr2	90738749	90739149	*
57378	chr2	90745174	90745574	*
57379	chr2	90749652	90750052	*
57380	chr2	90782660	90783060	*
57381	chr2	90841178	90841578	*
57382	chr2	90846923	90847323	*
57383	chr2	90866516	90866916	*
57384	chr2	90889739	90890139	*
57385	chr2	90894275	90894675	*
57386	chr2	90896120	90896520	*
57387	chr2	90904437	90904837	*
57388	chr2	90917642	90918042	*
57389	chr2	90922601	90923001	*
57390	chr2	90933149	90933549	*
57391	chr2	90940171	90940571	*
57392	chr2	90950260	90950660	*
57393	chr2	90962564	90962964	*
57394	chr2	90965179	90965579	*
57395	chr2	90975162	90975562	*
57396	chr2	90990157	90990557	*
57397	chr2	91002117	91002517	*
57398	chr2	91006608	91007008	*
57399	chr2	91033094	91033494	*
57400	chr2	91042660	91043060	*
57401	chr2	91053845	91054245	*
57402	chr2	91061344	91061744	*
57403	chr2	91063157	91063557	*
57404	chr2	91070381	91070781	*
57405	chr2	91082865	91083265	*
57406	chr2	91086336	91086736	*
57407	chr2	91096534	91096934	*
57408	chr2	91101347	91101747	*
57409	chr2	91106891	91107291	*
57410	chr2	91108083	91108483	*
57411	chr2	91109738	91110138	*
57412	chr2	91112541	91112941	*
57413	chr2	91115103	91115503	*
57414	chr2	91118747	91119147	*
57415	chr2	91125230	91125630	*
57416	chr2	91132379	91132779	*
57417	chr2	91136620	91137020	*
57418	chr2	91138703	91139103	*
57419	chr2	91162902	91163302	*
57420	chr2	91183766	91184166	*
57421	chr2	91187437	91187837	*
57422	chr2	91194651	91195051	*
57423	chr2	91196788	91197188	*
57424	chr2	91202641	91203041	*
57425	chr2	91206272	91206672	*
57426	chr2	91213317	91213717	*
57427	chr2	91218832	91219232	*
57428	chr2	91236955	91237355	*
57429	chr2	91243474	91243874	*
57430	chr2	91250143	91250543	*
57431	chr2	91256676	91257076	*
57432	chr2	91264958	91265358	*
57433	chr2	91272784	91273184	*
57434	chr2	91279933	91280333	*
57435	chr2	91285912	91286312	*
57436	chr2	91299136	91299536	*
57437	chr2	91312584	91312984	*
57438	chr2	91321108	91321508	*
57439	chr2	91328500	91328900	*
57440	chr2	91335100	91335500	*
57441	chr2	91359499	91359899	*
57442	chr2	91361244	91361644	*
57443	chr2	91374584	91374984	*
57444	chr2	91390541	91390941	*
57445	chr2	91395744	91396144	*
57446	chr2	91412331	91412731	*
57447	chr2	91441670	91442070	*
57448	chr2	91444479	91444879	*
57449	chr2	91453219	91453619	*
57450	chr2	91455823	91456223	*
57451	chr2	91458352	91458752	*
57452	chr2	91476144	91476544	*
57453	chr2	91484763	91485163	*
57454	chr2	91498105	91498505	*
57455	chr2	91501031	91501431	*
57456	chr2	91508324	91508724	*
57457	chr2	91517513	91517913	*
57458	chr2	91526530	91526930	*
57459	chr2	91537568	91537968	*
57460	chr2	91629634	91630034	*
57461	chr2	91630389	91630789	*
57462	chr2	91635516	91635916	*
57463	chr2	91644101	91644501	*
57464	chr2	91649942	91650342	*
57465	chr2	91660970	91661370	*
57466	chr2	91664241	91664641	*
57467	chr2	91671380	91671780	*
57468	chr2	91675069	91675469	*
57469	chr2	91676377	91676777	*
57470	chr2	91682845	91683245	*
57471	chr2	91696167	91696567	*
57472	chr2	91699124	91699524	*
57473	chr2	91710659	91711059	*
57474	chr2	91725470	91725870	*
57475	chr2	91726963	91727363	*
57476	chr2	91730279	91730679	*
57477	chr2	91738028	91738428	*
57478	chr2	91761417	91761817	*
57479	chr2	91772648	91773048	*
57480	chr2	91794564	91794964	*
57481	chr2	91834992	91835392	*
57482	chr2	91855640	91856040	*
57483	chr2	91875038	91875438	*
57484	chr2	91876774	91877174	*
57485	chr2	91913137	91913537	*
57486	chr2	91921754	91922154	*
57487	chr2	91924008	91924408	*
57488	chr2	91927887	91928287	*
57489	chr2	91929296	91929696	*
57490	chr2	91930009	91930409	*
57491	chr2	91934020	91934420	*
57492	chr2	91942331	91942731	*
57493	chr2	91944189	91944589	*
57494	chr2	91947734	91948134	*
57495	chr2	91950253	91950653	*
57496	chr2	91953814	91954214	*
57497	chr2	91955941	91956341	*
57498	chr2	91963534	91963934	*
57499	chr2	91972125	91972525	*
57500	chr2	91977952	91978352	*
57501	chr2	91984445	91984845	*
57502	chr2	91986089	91986489	*
57503	chr2	91994584	91994984	*
57504	chr2	92004615	92005015	*
57505	chr2	92008264	92008664	*
57506	chr2	92016966	92017366	*
57507	chr2	92024161	92024561	*
57508	chr2	92030184	92030584	*
57509	chr2	92034285	92034685	*
57510	chr2	92036883	92037283	*
57511	chr2	92055447	92055847	*
57512	chr2	92059317	92059717	*
57513	chr2	92065268	92065668	*
57514	chr2	92083002	92083402	*
57515	chr2	92085663	92086063	*
57516	chr2	92124510	92124910	*
57517	chr2	92173193	92173593	*
57518	chr2	92183567	92183967	*
57519	chr2	92191834	92192234	*
57520	chr2	92199653	92200053	*
57521	chr2	92205208	92205608	*
57522	chr2	92247706	92248106	*
57523	chr2	92250441	92250841	*
57524	chr2	92253752	92254152	*
57525	chr2	92260024	92260424	*
57526	chr2	92266200	92266600	*
57527	chr2	92273675	92274075	*
57528	chr2	92282587	92282987	*
57529	chr2	92286361	92286761	*
57530	chr2	92296385	92296785	*
57531	chr2	92316648	92317048	*
57532	chr2	92330842	92331242	*
57533	chr2	92337401	92337801	*
57534	chr2	92338535	92338935	*
57535	chr2	92363129	92363529	*
57536	chr2	92363669	92364069	*
57537	chr2	92365626	92366026	*
57538	chr2	92375163	92375563	*
57539	chr2	92379822	92380222	*
57540	chr2	92381063	92381463	*
57541	chr2	92389279	92389679	*
57542	chr2	92400999	92401399	*
57543	chr2	92422950	92423350	*
57544	chr2	92433973	92434373	*
57545	chr2	92447137	92447537	*
57546	chr2	92459566	92459966	*
57547	chr2	92464666	92465066	*
57548	chr2	92469244	92469644	*
57549	chr2	92478260	92478660	*
57550	chr2	92483531	92483931	*
57551	chr2	92494391	92494791	*
57552	chr2	92498146	92498546	*
57553	chr2	92511799	92512199	*
57554	chr2	92529306	92529706	*
57555	chr2	92562914	92563314	*
57556	chr2	92600013	92600413	*
57557	chr2	92600560	92600960	*
57558	chr2	92606044	92606444	*
57559	chr2	92608852	92609252	*
57560	chr2	92614629	92615029	*
57561	chr2	92617651	92618051	*
57562	chr2	92627646	92628046	*
57563	chr2	92638760	92639160	*
57564	chr2	92658253	92658653	*
57565	chr2	92659718	92660118	*
57566	chr2	92675358	92675758	*
57567	chr2	92718161	92718561	*
57568	chr2	92727195	92727595	*
57569	chr2	92728947	92729347	*
57570	chr2	92732897	92733297	*
57571	chr2	92742631	92743031	*
57572	chr2	92743052	92743452	*
57573	chr2	92750770	92751170	*
57574	chr2	92827461	92827861	*
57575	chr2	92831771	92832171	*
57576	chr2	92840090	92840490	*
57577	chr2	92883046	92883446	*
57578	chr2	92886840	92887240	*
57579	chr2	92900285	92900685	*
57580	chr2	92938837	92939237	*
57581	chr2	92948172	92948572	*
57582	chr2	92974220	92974620	*
57583	chr2	92975334	92975734	*
57584	chr2	92976387	92976787	*
57585	chr2	92987890	92988290	*
57586	chr2	92991607	92992007	*
57587	chr2	93008387	93008787	*
57588	chr2	93014418	93014818	*
57589	chr2	93029243	93029643	*
57590	chr2	93033873	93034273	*
57591	chr2	93045481	93045881	*
57592	chr2	93068406	93068806	*
57593	chr2	93076126	93076526	*
57594	chr2	93092257	93092657	*
57595	chr2	93102478	93102878	*
57596	chr2	93106925	93107325	*
57597	chr2	93126237	93126637	*
57598	chr2	93133415	93133815	*
57599	chr2	93161946	93162346	*
57600	chr2	93167014	93167414	*
57601	chr2	93187387	93187787	*
57602	chr2	93192597	93192997	*
57603	chr2	93198943	93199343	*
57604	chr2	93203707	93204107	*
57605	chr2	93205916	93206316	*
57606	chr2	93214204	93214604	*
57607	chr2	93217011	93217411	*
57608	chr2	93226820	93227220	*
57609	chr2	93228759	93229159	*
57610	chr2	93245127	93245527	*
57611	chr2	93284718	93285118	*
57612	chr2	93297644	93298044	*
57613	chr2	93312467	93312867	*
57614	chr2	93327376	93327776	*
57615	chr2	93334249	93334649	*
57616	chr2	93343139	93343539	*
57617	chr2	93345755	93346155	*
57618	chr2	93351325	93351725	*
57619	chr2	93352776	93353176	*
57620	chr2	93358868	93359268	*
57621	chr2	93360708	93361108	*
57622	chr2	93388217	93388617	*
57623	chr2	93390499	93390899	*
57624	chr2	93404998	93405398	*
57625	chr2	93413596	93413996	*
57626	chr2	93416679	93417079	*
57627	chr2	93418374	93418774	*
57628	chr2	93418821	93419221	*
57629	chr2	93421372	93421772	*
57630	chr2	93427095	93427495	*
57631	chr2	93434919	93435319	*
57632	chr2	93444358	93444758	*
57633	chr2	93449675	93450075	*
57634	chr2	93458327	93458727	*
57635	chr2	93462304	93462704	*
57636	chr2	93471172	93471572	*
57637	chr2	93475022	93475422	*
57638	chr2	93476470	93476870	*
57639	chr2	93477505	93477905	*
57640	chr2	93482867	93483267	*
57641	chr2	93484625	93485025	*
57642	chr2	93497223	93497623	*
57643	chr2	93507605	93508005	*
57644	chr2	93510323	93510723	*
57645	chr2	93537336	93537736	*
57646	chr2	93552759	93553159	*
57647	chr2	93566187	93566587	*
57648	chr2	93572983	93573383	*
57649	chr2	93589872	93590272	*
57650	chr2	93597745	93598145	*
57651	chr2	93599742	93600142	*
57652	chr2	93609787	93610187	*
57653	chr2	93624682	93625082	*
57654	chr2	93642529	93642929	*
57655	chr2	93645865	93646265	*
57656	chr2	93647022	93647734	*
57657	chr2	93649143	93649543	*
57658	chr2	93657854	93658254	*
57659	chr2	93659129	93659529	*
57660	chr2	93662259	93663055	*
57661	chr2	93668717	93669117	*
57662	chr2	93699100	93699500	*
57663	chr2	93710400	93710800	*
57664	chr2	93714087	93714487	*
57665	chr2	93731455	93731855	*
57666	chr2	93735490	93735890	*
57667	chr2	93754439	93754839	*
57668	chr2	93773080	93773480	*
57669	chr2	93775394	93775794	*
57670	chr2	93782687	93783087	*
57671	chr2	93786233	93786633	*
57672	chr2	93787946	93788346	*
57673	chr2	93791514	93791914	*
57674	chr2	93802878	93803278	*
57675	chr2	93809949	93810349	*
57676	chr2	93811873	93812273	*
57677	chr2	93822590	93822990	*
57678	chr2	93850564	93850964	*
57679	chr2	93870826	93871226	*
57680	chr2	93874471	93874871	*
57681	chr2	93902624	93903024	*
57682	chr2	93913588	93913988	*
57683	chr2	93941685	93942085	*
57684	chr2	93950948	93951348	*
57685	chr2	93956352	93956752	*
57686	chr2	93961784	93962184	*
57687	chr2	93976528	93976928	*
57688	chr2	93979760	93980160	*
57689	chr2	93988442	93988842	*
57690	chr2	94002295	94002695	*
57691	chr2	94010583	94010983	*
57692	chr2	94035737	94036137	*
57693	chr2	94039533	94039933	*
57694	chr2	94045541	94045941	*
57695	chr2	94051906	94052306	*
57696	chr2	94077984	94078384	*
57697	chr2	94089918	94090318	*
57698	chr2	94136896	94137296	*
57699	chr2	94144487	94144887	*
57700	chr2	94147569	94147969	*
57701	chr2	94157970	94158370	*
57702	chr2	94164889	94165289	*
57703	chr2	94178774	94179174	*
57704	chr2	94215449	94215849	*
57705	chr2	94233612	94234012	*
57706	chr2	94236504	94236904	*
57707	chr2	94240311	94240711	*
57708	chr2	94241462	94241862	*
57709	chr2	94243424	94243824	*
57710	chr2	94245347	94245747	*
57711	chr2	94251983	94252383	*
57712	chr2	94266735	94267135	*
57713	chr2	94268435	94268835	*
57714	chr2	94273252	94273652	*
57715	chr2	94280969	94281369	*
57716	chr2	94288150	94288550	*
57717	chr2	94290582	94290982	*
57718	chr2	94293204	94293604	*
57719	chr2	94317937	94318337	*
57720	chr2	94339489	94339889	*
57721	chr2	94349674	94350074	*
57722	chr2	94360621	94361021	*
57723	chr2	94388979	94389379	*
57724	chr2	94399132	94399532	*
57725	chr2	94406518	94406918	*
57726	chr2	94430762	94431162	*
57727	chr2	94437935	94438335	*
57728	chr2	94470733	94471133	*
57729	chr2	94677178	94677578	*
57730	chr2	94933828	94934228	*
57731	chr2	95390437	95390837	*
57732	chr2	97466213	97466613	*
57733	chr2	97504896	97505296	*
57734	chr2	98772307	98772707	*
57735	chr2	100188068	100188468	*
57736	chr2	101175120	101175520	*
57737	chr2	101472748	101473148	*
57738	chr2	101490252	101490652	*
57739	chr2	101618351	101618751	*
57740	chr2	101620202	101620602	*
57741	chr2	101621542	101621942	*
57742	chr2	101628808	101629208	*
57743	chr2	101652849	101653249	*
57744	chr2	101665268	101665668	*
57745	chr2	101678185	101678585	*
57746	chr2	101696227	101696627	*
57747	chr2	101699034	101699434	*
57748	chr2	101715744	101716144	*
57749	chr2	101732776	101733176	*
57750	chr2	101752405	101752805	*
57751	chr2	101763009	101763409	*
57752	chr2	101767260	101767660	*
57753	chr2	101776807	101777207	*
57754	chr2	101779017	101779417	*
57755	chr2	101781254	101781654	*
57756	chr2	101783281	101783681	*
57757	chr2	101792125	101792525	*
57758	chr2	101796390	101796790	*
57759	chr2	101813897	101814297	*
57760	chr2	101827126	101827526	*
57761	chr2	101835113	101835513	*
57762	chr2	101856140	101856540	*
57763	chr2	101862237	101862637	*
57764	chr2	101868700	101869100	*
57765	chr2	101871163	101871563	*
57766	chr2	101881765	101882165	*
57767	chr2	101885993	101886393	*
57768	chr2	101895689	101896089	*
57769	chr2	101899208	101899608	*
57770	chr2	101905769	101906169	*
57771	chr2	101922331	101922731	*
57772	chr2	101961979	101962379	*
57773	chr2	101972380	101972780	*
57774	chr2	101982045	101982445	*
57775	chr2	101986234	101986634	*
57776	chr2	101991707	101992107	*
57777	chr2	101992627	101993027	*
57778	chr2	102002247	102002647	*
57779	chr2	102009618	102010018	*
57780	chr2	102013279	102013679	*
57781	chr2	102031764	102032164	*
57782	chr2	102034445	102034845	*
57783	chr2	102037090	102037490	*
57784	chr2	102039260	102039660	*
57785	chr2	102052966	102053366	*
57786	chr2	102057217	102057617	*
57787	chr2	102066625	102067025	*
57788	chr2	102069279	102069679	*
57789	chr2	102082759	102083159	*
57790	chr2	102091535	102091935	*
57791	chr2	102095567	102095967	*
57792	chr2	102107240	102107640	*
57793	chr2	102118272	102118672	*
57794	chr2	102136345	102136745	*
